judul,isi_laporan,info,link
Kesalahan Pemberian Sppt Sehingga Sppt Menunggak,"Dikarenakan pihak Kelurahan Situ-Sumedang Utara salah memberikan nomor SPPT, sehingga selama bertahun tahun ini saya membayar SPPT milik orang lain dengan nomor 32.13.060.006.005.0177.0
Seharusnya nomor SPPT saya 32.13.060.006.005.159.0. Saat ini saya diminta untuk membayar ulang karena pemilik SPPT 177.0 tidak membayar seperti yang daya lakukan. Saat ini pihak Bapenda mengharuskan saya untuk melunasi tagihan SPPT. Tagihan yang diberikan pada saya merupakan tagihan milik orang lain dengan nama yang sama, tanpa memperlihatkan blok. Tolong solusinya",  PAJAK |   LAPORAN 22 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/kesalahan-pemberian-sppt-sehingga-sppt-menunggak-202309071559091694077149312
Jalan Rusak Tolengas Sampe Situgede,"Mohon untuk perbaikan jalan antara tolengas sampai ke cijenjing jalan rusak parah, banyak truk pasir besar, akses untuk pelayanan kesehatan dan publik menjadi susah. padahal bandara kertajati sudah beroperasi, setidaknya dapat mendukung pertumbuhan ekonomi karena menjadi jalan alternatif dari wado jika ingin ke bandara, dan menjadi jalur utama destinasi situgeda dan masjid al kamil, mohon perhatian, sudah lama jalan rusak.",  INFRASTRUKTUR JALAN |   LAPORAN 4 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/jalan-rusak-tolengas-sampe-situgede-202312222303221703261002426
Di Duga Ada Permainan Nilai Dan Grativikasidi Sdn 1 Tanjugsari Sumedang,"Ada pergeseran nilai rangking di sdn 1 tanjungsari sumedang yang beralamat di jl. raya tanjungsari no.229, jatisari, kec. tanjungsari, kabupaten sumedang, jawa barat 45362. nepotisme dan grativikasi, sehingga murid yang ikut les kepada gurunya bisa rangking 1 dan sering mendapat bocoran soal ujian terutama di kelas 5 a. hal ini banyak di keluhkan oleh para orang tua murid tapi tidak berani melapor karena ada kedekatan antara kepala sekolah, wali murid yang mengadakan les privat, dengan orang tua murid bersangkutan, mohon di ada investigasi secara mendalam agar dunia pendidikan bersih dari grativikasi, sehingga generasi penerus bangsa bisa menjadi generasi yang sehat dalam berpikir, bebas kkn, terimakasih","  KAMIS, 2023/06/01 |   PENDIDIKAN DASAR DAN MENENGAH |   LAPORAN 23 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/di-duga-ada-permainan-nilai-dan-grativikasidi-sdn-1-tanjugsari-sumedang-202307011202251688187745978
Truk Meresahkan Pengguna Jalan Lain,"Banyaknya kejadian yang melibatkan truk sepanjang jalan sumedang-jatinangor, apa dikabupaten sumedang tidak bisa untuk jam operasional truk-truk besar dibatasi saat jam ramai (pagi-sore) ? dan diatur seperti daerah lain yang memperbolehkan truk hanya beroperasi pada malam hari jam 22.00 - 06.00 wib ? apa yang membuat kabupaten sumedang tidak bisa menerapkan pelaturan tersebut seperti daerah lain ? coba disimak baik-baik semua lampiran yang saya lampirkan pak, sudah sangat meresahkan warga sekitar.","  JUMAT, 2023/03/24 |   LAINNYA TERKAIT KETENTERAMAN, KETERTIBAN UMUM, DAN PELINDUNGAN MASYARAKAT |   LAPORAN 1886 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/truk-meresahkan-pengguna-jalan-lain-202303241311191679638279181
"Tak Ada Tps, Tumpukan Sampah Pun Jadi!","Sebagai warga yang tinggal di kawasan pendidikan Jatinangor, bahkan tinggal berdekatan dengan Kampus IPDN (gedung yang tinggi di foto adalah Perpustakaan IPDN) sangat disayangkan jika di sini tidak ada TPS yang memadai untuk mengakomodasi sampah warga. Alhasil sampah ditumpuk di pinggir jalan yang sering dilalui warga, apalagi akses jalan ini adalah jalan menuju SDN Cibeusi dan Kantor Desa Cibeusi. Sudah sempat ditanyakan ke pihak Kantor Desa Cibeusi terkait hal ini lalu jawabannya katanya tidak ada lahan untuk TPS, padahal di sekitaran area tsb masih ada lahan warga. Mungkin karena lahan milik pribadi, jadi tidak bisa dimanfaatkan utk pembangunan fasum. Besar harapan ada pembangunan TPS 3R yang lebih memadai dengan alih kepemilikan lahan menjadi Pemerintah utk dijadikan fasum. Hatur nuhun??Lokasi Kejadian [KABUPATEN SUMEDANG] | [JATINANGOR] | [CIBEUSI] | [Akses jalan menuju SDN Cibeusi dan Kantor Desa Cibeusi. Di balik benteng IPDN yang ada gedung perpustakaan. Depan bangunan tempat tinggal warga]Aduan ini kewenangan Dinas Lingkungan Hidup Kabupaten Sumedang","  RABU, 2024/02/28 |   PENCEMARAN LINGKUNGAN |   LAPORAN 5 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/tak-ada-tps-tumpukan-sampah-pun-jadi--202402280959351709089175408
Rangka Bando Depan Smkn 1 Sumedang Mau Roboh,"Selamat pagi
saya warga sumedang setiap hari melewati jalan jln. mayor abdurahman sumedang, merasa risih melihat rangka bando yang melintang diatas jalan tersebut kondisinya sudah kropos dan sudah ada yang lepas, mohon kepada dinas bappenda sumedang untuk segera mengambil langkah-langkah nyata sebelum rangka bando tersebut roboh dan menimpa pengguna jalan.
saya tidak butuh balasan yang sifatnya hanya basa basi, tapi butuh aksi nyata, semata-mata untuk keselamatan warga.
terimakasih","  RABU, 2023/02/22 |   LAINNYA TERKAIT KETENTERAMAN, KETERTIBAN UMUM, DAN PELINDUNGAN MASYARAKAT |   LAPORAN 14 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/rangka-bando-depan-smkn-1-sumedang-mau-roboh-202302220759071677027547551
BPKB Hilang,"Untuk bapenda jabar ..saya mohon di tindak lanjuti ke Samsat Sumedang .
saya pemilik motor honda astrea grand tahun 1997. pada tahun 2022 kemarin waktu ada program bbn gratis saya balik nama motor saya. melalui orang samsat sumedang dengan nama pk engkos (orangnya berkumis.
saya sampai sekarang belum menerima bpkb hanpir sudah 2 tahun...saya pernah datang ke samsat sumedang menanyakan ke pk engkos. dia ngasi penjelasan ke saya kayanya bpkb tertukar atau hilang di samsat..saya bingung motor saya jadi tidak ada bpkbnya...padahal motor saya tidak bodong...boleh di cek plat no z 2893 cza. mohon untuk bapenda jabar kasih solusi ke saya dan samsat sumedang...karena saya merasa sudah di rugikan..","  SELASA, 2022/07/26 |   PERLINDUNGAN KONSUMEN TERKAIT BARANG ELEKTRONIK, TELEMATIKA, DAN KENDARAAN BERMOTOR |   LAPORAN 7 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/bpkb-hilang-202405172136111715956571066
Permohonan Bantuan Benih Ikan,"Untuk mendapatkan nilai tambah penghasilan, apakah anggota kelompok tani bisa mendapatkan bantuan benih ikan pa?,makasih",,https://www.lapor.go.id/laporan/detil/permohonan-bantuan-benih-ikan-202509290728271759105707838
Sdn Sabagi Kab. Sumedang Dampak Tol Cisumdawu,"""kepada yth :
bapak dedi mulyadi gubernur jawa barat
di -
tempat



assalamu’alaikum wr, wb,.
pertama-tama kami menyampaikan doa dan salam sejahtera semoga bapak gubernur selalu dalam lindungan allah swt.
saya komite sekolah sd negeri sabagi kecamatan sumedang selatan kabupaten sumedang membuat surat ini sebagai bentuk permohonan kami yang mewakili seluruh warga sekolah.

bapak gubernur yang kami hormati,
sekolah kami ini sudah sangat terisolir dan jauh dari pemukiman warga. kurang lebih 10 tahun pasca pembangunan tol cisumdawu sekolah ini terisolir. dampak dari tol ini, sebagian bangunan sekolah seperti pagar sudah rusak bahkan tidak ada pagar. sebagian grc atap sekolah sudah banyak yang rusak. hal ini terjadi sejak tahun 2014 warga menyangka sekolah ini akan direlokasi sehingga warga seenaknya merusak dan mengambil bagian-bagian bangunan sekolah. ternyata sekolah tidak jadi direlokasi. terlihat hanya sekitar 3 meter jarak dari sekolah ke panel (pagar) pembatas (foto terlampir). tetapi status tanah sekolah sudah dibebaskan, artinya bukan tanah kas desa (tkd) lagi melainkan sudah milik pemerintah dalam hal ini ckjt. sampai saat ini masalah ganti rugi tanah dan bangunan sdn sabagi belum ada kejelasan.

bapak gubernur yang kami hormati,
sebelum adanya pembangunan jalan tol cisumdawu, sekolah kami didepannya penuh dengan rumah-rumah warga, posyandu dan bangunan-bangunan lainnya. tetapi setelah adanya pembangunan jalan tol, rumah-rumah warga dan bangunan lainnya yang ada disekelilingnya sudah tidak ada lagi. sekolah ditinggalkan oleh warga artinya sekolah terisolir. mengapa sekolah yang harus dikorbankan? mengapa tidak dipikirkan secara matang oleh pemerintah setempat?

bapak gubernur yang kami hormati,
selama 10 tahun kami merasakan ketidaknyamanan. termasuk kepala sekolah dan guru-guru sudah merasa tidak kondusif lagi melaksanakan proses pendidikan di sekolah ini. terutama dari sisi keamanan. sekolah ini selalu kemalingan. dalam 2 bulan terakhir ini pun sudah terjadi 4 kali kebongkaran di ruang guru walaupun ruangan menggunakan besi tralis. aset sekolah seperti spiker, printer, leptop, dokumen guru dan buku-buku pelajaran hilang digondol maling. lampu-lampu bohlam yang ada dihalaman sekolah pun raib digondol maling, plang sekolah pun pernah dirusak bahkan digondol maling. disituasi lain setelah tidak ada guru dan murid, sore hari sekolah sering dijadikan tempat tongkrongan orang-orang pendatang / asing, dijadikan tempat berpacaran bahkan ada yang masuk ke ruangan uks. kasur uks pun disalahgunakan sebagai tempat bejad yang dilakukan oleh orang-orang yang tidak bertanggung jawab. kami warga sekolah merasa terhina karena sekolah dijadikan hal-hal yang negatif. disituasi ini sekolah pernah memiliki cctv sebagai pengaman walaupun cctv tersebut digondol oleh orang yang tidak dikenal. kemudian penjaga sekolah juga tidak sanggup kalaupun harus menunggu sekolah 24 jam. karena kalau dimalam hari situasi sangat menyeramkan. sekolah ini berada ditengah-tengah perbukitan / kawasan hutan yang terdampak tol. saat ini sekolah memiliki jumlah peserta didik di bawah 80 siswa. dulu siswanya mencapai 190. jelas dampak tol ini sangat merugikan kami.

bapak gubernur yang kami hormati,
kami dan pihak sekolah terus berkoordinasi dengan skpd terkait, walaupun prihal relokasi sekolah menurut skpd masih menunggu informasi dari ckjt. belum ada kejelasan sama sekali sampai sekarang sehingga sekolah masih dalam situasi yang terisolir dan tidak nyaman. seandainya sekolah kami tidak masuk dalam pembebasan seperti rumah-rumah disekitarnya, kami seluruh warga sekolah memiliki harapan besar kepada pemerintah kabupaten maupun provinsi agar sekolah ini direlokasi ke tempat lain yang masih berada di desa yang sama. sebetulnya ditempat lain ada lokasi yang sangat strategis milik desa (tkd) yang disekelilingnya banyak pemukiman. bahkan dari desa sudah menyiapkan tempat baru apabila sekolah direlokasi. hanya anggaran untuk membangun rkb di lokasi yang baru tersebut tidak ada karena masih menunggu kejelasan dari pihak pemerintah dalam hal ini ckjt.

bapak gubernur yang kami hormati,
saya atas nama ketua komite sd negeri sabagi mewakili seluruh warga sekolah memohon dengan sangat kepada bapak gubernur untuk segera merelokasi sekolah demi terciptanya lingkungan sekolah yang tentram, nyaman dan menyenangkan. aset-aset sekolah terjaga dengan baik, tidak ada lagi kekhawatiran kehilangan aset dan sebagainya. kepala sekolah dan guru-guru merasa nyaman serta menikmati suasana pembelajaran yang kondusif demi terciptanya masa depan yang cerah untuk anak-anak kita.

demikianlah permohonan ini kami sampaikan, semoga sdn sabagi yang ada di kabupaten sumedang ini bisa berdiri tegak di atas tanah yang representatif untuk mencerdaskan kehidupan bangsa. semoga bapak gubernur mengabulkan permohonan kami. terima kasih bapak gubernur jabar. sehat selalu pak gubernur.
wassalamu’alaikum wr, wb,.""

lokasi kejadian: kabupaten sumedang sumedang selatan ciherang dusun sabagi desa ciherang kecamatan sumedang selatan, kabupaten sumedang provinsi jawa barat
aduan ini menjadi kewenangan pemda kabupaten sumedang","  RABU, 2025/03/26 |   LAINNYA TERKAIT PENDIDIKAN DAN KEBUDAYAAN |   LAPORAN 6 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/sdn-sabagi-kab-sumedang-dampak-tol-cisumdawu-202504101357331744268253849
Pju Padam 7 Titik,"Tolong diperbaiki lampu pju yang mati sebanyak 7 titik alamat sepanjang jalan lebak jawa desa cilembu
kemungkinan yang mati bukan bersumber dr lampunya karena 7 titik ini mati secara berbarengan. mohon segera ditindak lanjuti..
(pegawai desa cilembu)","  SELASA, 2023/06/06 |   SP4N-LAPOR! |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/pju-padam-7-titik-202306061153561686027236435
Project Pematangan Lahan Yang Terdampak Waduk Jati Gede Sumedang,Saya selaku contractor yang mengerjakan project pematangan lahan di tahun 2015 tersebut belum menerima pembayaran dari pihak pemerintah daerah sampai saat ini,"  MINGGU, 2015/09/06 |   PERTANAHAN |   LAPORAN 16 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/project-pematangan-lahan-yang-terdampak-waduk-jati-gede-sumedang-202307141518461689322726330
Parkir Liar,"Izin melaporkan terjadinya tindak pidana pemalakan dengan modus ""mengelola"" kendaraan di jalan provinsi daerah sekitar kecamatan jatinangor kabupaten sumedang jawa barat (diantaranya dari gapura ds. hegarmanah hingga gapura ds. caringin)..parkir liar yang lambat laun berpotensi menghapus sistem pendidikan di indonesia (apa gunanya sekolah dan kuliah kalau pekerjaan ilegal dibiarkan). selain kepada kemenhub, laporan ini juga untuk bapak menteri pendidikan agar lebih bijaksana dalam memeratakan pendidikan sebagai upaya untuk mengantisipasi terjadinya lonjakan pekerjaan ilegal yang dapat menjadi tindak kejahatan berupa pemerasan (contohnya ialah parkir liar, setor ke pihak-pihak terkait, uang kebersihan, premanisme, pemalakan di pintu masuk/gapura dsb.). dan kalau pekerjaan ilegal terus dibiarkan dan tidak digubris, jangan kaget kalau indonesia menempati negara dengan warga yang minim pada intelektualitas karena pemerintah membuka/memberikan kesempatan kepada warganya untuk mencari cari nafkah dengan cara yang haram.kalau kurir narkoba diberantas, polisi yang mencuri kelapa sawit di hukum, ketua dprd yang membentak guru honorer saja di perhatikan. bukankah pemalak warga juga sepatutnya di tertibkan?. kami sebagai masyarakat faham hal tersebut butuh waktu untuk diproses, setidaknya hukum jangan tebang pilih, kalau di jakarta sudah diadakan razia parkir liar bukankah hal tersebut juga diterapkan di seluruh indonesia?..daerah nangor itu terdapat jalan provinsi yang sangat amat mudah diakses. tanda tanya besar kepada pemerintah kalau razia parkir liar tidak dilaksanakan secara merata. toh, semakin dibiarkan, semakin banyak uang hasil pemalakan yang terkumpul, semakin banyak pelaku pemalak yang ada, semakin banyak pula para pencari lowongan kerja menangis melihatnya (sudah banting tulang nempuh pendidikan; banting setir cari lowongan kerja; serta keluar banyak uang untuk memenuhi syarat pekerjaan)..pemimpin daerah dipilih oleh rakyat, setidaknya rakyat menunggu peran dari pemimpin yang terpilih dalam mensejahterakan rakyat..misal, 10 ribu ludes buat 5 kali parkir motor perhari. dikali 10 hari sama saja ludes 100 ribu. dikali 100 hari sama saja ludes 1 juta. dikali 1000 hari sama saja ludes 10 juta. tuh, 10 juta hilang per 3 tahun karena dipalak pakai cara yang sangat amat ""sopan"". itupun 10 juta dari 1 orang per 3 tahun. lha kalau dari 1000 orang?, kekumpul tuh 10 milyar. lah kalau 1 juta orang?, kekumpul tuh 10 triliun. lah kalau 100 juta orang?, kekumpul tuh 1.000 triliun per 3 tahun. lah kalau 30 tahun?, kekumpul tuh 10.000 triliun dan malah bisa buat ngelunasin utang negara. 10.000 triliun dari 100 juta orang per 30 tahun itu baru di satu pemalak. lah kalau ada 100 ribu pemalak?, kekumpul tuh 1.000.000 triliun dari 100 juta orang per 30 tahun dari 100 ribu pemalak parkir liar. lah kalau 150 tahun?, kekumpul tuh 5.000.000 triliun dari 100 juta orang per 150 tahun dari 100 ribu pemalak parkir liar. (anggap saja data setiap hari dari 150 tahun itu sama semua). nah loh, dari pekerjaan yang haram itu saja dalam 150 tahun; 100 juta orang yang dipalak; 100 ribu parkir liar, uang 1.000.000 triliun hilang entah kemana. padahal uang sebanyak itu bisa saja menjadikan indonesia jadi negara maju dan jadi negara rangking 1 sedunia (bila dilihat dari harta yang dipunya). tapi faktanya?..semoga mah pekerjaan haram (parkir liar, korupsi, kolusi, nepotisme misalnya) itu segera diberantas untuk mencapai indonesia unggul dan maju dalam bidang intelektualitas serta pemberdayaan masyarakat yang baik, benar dan tepat menjunjung tinggi nilai-nilai budaya bangsa.","  RABU, 2024/05/22 |   KERESAHAN MASYARAKAT |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/parkir-liar-202406261009091719371349764
Layanan Online Aplikasi Tahu Sumedang Disdukcapil Sumedang,"Layanan online aplikasi tahu sumedang untuk permohonan pindah keluar kabupaten sumedang sudah hampir sebulan sejak registrasi tanggal 26 september 2023 sampai hari ini tanggal 23 oktober 2023 dengan kode reg 'masmb8lh' status masih menunggu validasi ,,,bukankah dengan sistem layanan online pelayanan menjadi lebih mudah, murah dan cepat ? justru ini malah sebaliknya,,,,",  ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL |   LAPORAN 3 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/layanan-online-aplikasi-tahu-sumedang-disdukcapil-sumedang-202310231312021698041522773
Apakah Mobil Truk Wajib Kir ?,Apakah mobil-mobil truk yang beroperasi dijalan sumedang kir nya masih aktif dan selalu dilakukan pengecekan ? terutama untuk truk-truk yang overload apakah sudah ada uji pemeriksaannya ? bolehkah hasil kegiatan yang paling terbarunya dipublikasikan untuk umum ?,  TRANSPORTASI DARAT |   LAPORAN 1418 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/apakah-mobil-truk-wajib-kir--202311091750151699527015961
Punya Kartu Kks Tapi Belum Ada Uang Masuk Setelah 2 Tahun Di Kasih Kartu,"Assalamualaikum
maaf saya udah punya kartu KKS yang merah putih dari januari 2022 udah hampir 2 tahun kartu itu tidak berisikan bantuan apa apa beda dengan orang lain , saya sudah coba laporan ke rt rw ke desa ke pendamping cuman sampe sekarang tetap tidak ada kejelasan",  LAINNYA TERKAIT KEPENDUDUKAN |   LAPORAN 3 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/punya-kartu-kks-tapi-belum-ada-uang-masuk-setelah-2-tahun-di-kasih-kartu-202311071814471699355687392
Renovasi Rumah Tidak Layak Huni,"Bapak/ibu tolong saya,,,saya pekerja buruh harian lepas,,, udah 4 tahun pengajuan renovasi rumah tapi belum juga dapat bantuan,,setiap ditanya ke desa jawabannya selalu belum diberi dana dari pemerintah,,rumah keluarga kami sudah mau roboh sudah tidak layak huni,,saya sama keluarga kalau tidur suka was2 takutnya saat tidur atapnya roboh,,apalagi kalo malam hujan gak bisa tidur atap kamar bocor,,tolong saya dan keluarga saya,,mau kemana lagi kami mengadu ke desa sama kecamatan sama aja tidak ada respon.","  MINGGU, 2024/11/10 |   LAINNYA TERKAIT SOSIAL DAN KESEJAHTERAAN |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/renovasi-rumah-tidak-layak-huni-202411181051191731901879445
Mau Bikin Tkp El Lewat Online,"Selamat siang bapak/ibu pengurus, saya rini susanti, saya ingin melaporkan pengaduan mengenai pembuatan e ktp melalu web tahusumedang yang kini sudah tidak tersedia lagi (layanan tidak aktif) padahal saya sangat membutuhkan ktp baru. mengingat saya warga pindahan dari jawa timur, dan mengharuskan saya memiliki e ktp sumedang. apakah memang tidak bisa, membuat ektp online? mohon bantuannya. terima kasih",  ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL |   LAPORAN 8 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/mau-bikin-tkp-el-lewat-online-202401151130171705293017796
Biaya Bphtb,Apa betul untuk mengurus biaya bphtb atas tanah dikenakan biaya rp. 600.000? saya sudah punya sertifikat tanah tetapi dari oknum kelurahan meminta uang lagi kepada saya dengan dalih bphtb dan pbb belum diganti nama,"  KAMIS, 2025/04/03 |   LAINNYA TERKAIT PERTANAHAN |   LAPORAN 17 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/biaya-bphtb-202504031300291743660029575
Parkir Liar Meresahkan,"""izin melaporkan adanya tukang parkir liar yang suka maksa kalau tidak dikasih,malah sebagian pelanggan ada yang disoraki

tolong untuk ditindak lanjuti""

lokasi kejadian: kabupaten sumedang cimanggung sindangpakuon seblak mahput dekat jembatan cimande cimanggung
aduan ini menjadi kewenangan pemerintah kabupaten sukabumi","  RABU, 2025/05/21 |   KETERTIBAN UMUM |   LAPORAN 5 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/parkir-liar-meresahkan-202506041048221749008902641
Lampu Pju Mati,"Assalamualaikum wr wb

Yth. Pj. Bupati Sumedang

Bahwa lampu PJU mati, jadi mohon untuk melempar ke Dinas Bina Marga untuk diperbaiki supaya bisa terang kembali.

Terima kasih

wassalamualaikum wr. wb

lokasi : dekat jembatan cincin jalan sukamanah pertigaan ke kiri arah unpad (bale wilasa)

koordinat : 6°55'35.2""s 107°46'42.6""e",  PENERANGAN JALAN |   LAPORAN 9 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/lampu-pju-mati-202312290929361703816976099
Legalisir Akta Kelahiranp,Dari tanggal 23 Agustus sampai saat ini belum dilayani.,  ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN SIPIL |   LAPORAN 8 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/legalisir-akta-kelahiranp-202509061625341757150734056
Tindaklanjut Pembuatan E-Ktp Online,"Sudah lebih dari satu bulan saya mengajukan permohonan pembuatan e-ktp melalui web, namun sampai saat ini, statusnya masih menunggu validasi. padahal, saya sangat membutuhkan segera untuk kepentingan kerja dan yang lainnya. pengajuan terhitung sejak tanggal 20 mei 2024. untuk itu, tanpa mengurangi rasa hormat, saya menghimbau agar prosesnya segera di selesaikan.
terima kasih",  KTP (KARTU TANDA PENDUDUK) |   LAPORAN 20 KALI DILIHAT,https://www.lapor.go.id/laporan/detil/tindaklanjut-pembuatan-e-ktp-online-202407101515081720599308180
Kendala Nama Pejabat Lama Masih Tercantum pada SKP di Aplikasi SIPANTES,"Pada aplikasi SIPANTES, nama pejabat penilai yang tercantum di SKP masih menunjukkan nama pejabat lama, sehingga data belum menyesuaikan dengan pejabat penilai yang baru.",,https://www.lapor.go.id/laporan/detil/kendala-nama-pejabat-lama-masih-tercantum-pada-skp-di-aplikasi-sipantes-202510311136001761885360517
Permohonan Tindaklanjut,"Sifat : penting perihal : permohonan tindaklanjut kepada yth. disnakertrans kabupaten sumedang ditempat.assalamu'alaikum wr. wb.salam sejahtera, melalui surat ini kami ex karyawan pt citra karya jabar tol yang beralamat di kabupaten sumedang jawa barat, kami memohon kepada disnakertrans kabupaten sumedang untuk segera menindaklanjuti lapora kami terkait pesangon yang belum di kasih ke ex karyawan oleh pihak pt citra karya jabar tol yang di phk sepihak pada 13 september 2024berdasarkan hasil kesepakatan bersama waktu audensi dengan disnaker sumedang dan dprd kabupaten sumedang bahwa pihak perusahaan wajib ngasih pesangon tersebut sesuai undang-undang ketenagakerjaan bahwa pada pasal 40 ayat 1 pp nomor 35 tahun 2021 disebutkan bahwa dalam hal phk, pengusaha wajib membayarkan uang pesangon dan/atau uang penghargaan masa kerja, uang penggantian hak yang seharusnya diterima.dan kami perlu jelaskan bahwa pada tahun 2023 waktu bulan ramadhan mendekati hari raya idul fitri bahwa gaji kami di potong setengah dari total yang kami terima (3.200.000-1.500.000).pihak sdm menjelaskan dan berjanji bahwa sisa gaji tersebut akan di bayarkan setelah karyawan berhenti bekerja, mengundurkan diri atau di phk.maka dengan surat ini kami memohon bantuan kepada disnakertrans kabupaten sumedang untuk segera menindaklanjuti terkait laporan kami.demikian surat ini kami sampaikan.terimakasih atas perhatiannya.wassalamu'alaikum wr. wb.

sumedang, 08 januari 2025 hormat kami ttd (ex karyawan pt ckjt)","  SENIN, 2023/10/30 |   LAINNYA TERKAIT HAK PEKERJA |   LAPORAN 2 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/permohonan-tindaklanjut-202502030721421738542102554
Penggelapan Hak Pekerja,"""saya mendapat tindakan evaluasi dengan selalu direkomendasikan mengundurkan diri oleh perusahaan vendor pln sumedang yaitu pt.mandiri insan usaha yg bergerak dalam kegiatan billing, dan akhirnya saya meminta phk jika perusahaan tidak mau lagi saya bergabung maka itu disetujui
tetapi beberapa hal tidak sesuai prosedur
antara lain :
-phk tidak didaftarkan
-bpjs aktif dan masih di bayar setelah
dianggap terjadi phk
-upah terakhir tidak cair
-thr tidak diberikan
-sejumlah modal pribadi yang masih
dilapangan tidak dipertanggungjawabkan
baik oleh pln maupun anak perusahaan""
lokasi kejadian kabupaten sumedang sumedang selatan kotakulon gedung bersama kantor koprasi karyawan pln
aduan ini menjadi kewenangan pemerintah daerah kab. sumedang","  SABTU, 2025/03/22 |   HAK PEKERJA |   LAPORAN 5 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/penggelapan-hak-pekerja-202504111637171744364237347
"Bantuan Uang Tunai Untuk Korban Badai Tornado Program Mulia Namun Sayang Masih Saja Ada Oknum Yg Asal Kerja, Asal Cuan.","Yth Bapak Presiden ir. Jokowidodo
Yth Bapak Menhan Prabowo Subianto
Yth Pj Gubernur Jabar
Yth Pj Bupati Sumedang

Assalamu'alaikum,
Bapak\ibu kami infokan terkait pemberian bantuan uang tunai kepada korban badai tornado yang dilaksanakan pada :
Rabu, 13 maret 2024
Lokasi : Kantor Kecamatan Cimanggung, Kabupaten Sumedang.

Fakta yang kami temukan dilapangan :
1. Tidak tepat sasaran!
√ ada 60 lebih warga yang tidak terdampak badai tornado mendapatkan bantuan uang tunai.
Ko bisa begitu?
√ area komersial seperti kontrakan mendapat bantuan besar jutaan rupiah tetapi masyarakat pribumi biasa bahkan jompo rumah nenek aah yang parah terdampak hanya mendapat bantuan 500 ribu rupiah. Ini fakta yang menyakitkan hati kami.
Ada banyak fakta lainnya yang sangat menyakitkan.

2. Beberapa warga bahkan terdampak parah tidak mendapatkan bantuan ini.
Sebagai contoh fakta dilapangan :
√rumah ibu esih dan ibu nunung atap rumah hancur, perabot dll tidak mendapatkan bantuan.
√fakta yang paling menyakitkan hati kami adalah sarana ibadah/pendidikan agama (pesantren dan madrosah) rt/rw 02/01 dusun Bojong Bolang Desa Sukadana. Masyarakat disini tempat tersebut seharusnya mendapat perhatian khusus sebab ini adalah sarana umum untuk mengaji, balkon kanopi tempat wudhu hancur luluh lantah, jendela mushola kaca kaca pecah dan terbang, kanopi aula atas hilang disapu badai dan tentunya atap asrama hancur.
Coba bayangkan mereka yang tidak terkena badai tornado diberi bantuan uang tunai, sementara warga masyarakat yang betul betul terdampak tidak mendapatkan bantuan, sungguh hal ini sangat merusak citra para pemimpin.

3. Hal yang begitu miris lagi adanya potongan dilokasi pemberian bantuan uang tunai korban badai tornado, beberapa warga yang mengalami hal itu :
√ ustadz wahyu/ibu edah bantuan tunai Rp. 3.400.000 mendapat potongan Rp. 400.000

√ bapak dadang/ibu omah bantuan tunai Rp. 5.000.000 mendapat potongan Rp. 3.000.000

√ ari/enur bantuan tunai Rp. 700.000 mendapat potongan Rp. 250.000

Ini hanya data sebagian warga sarja.

Tolong sampaikan kabar ini kepada para pimpinan daerah kami bahwa dilapangan terjadi hal yang memilukan dan sangat memalukan.

Tolong kepada siapapun jangan pernah permainkan anggaran, uang amanah untuk para korban musibah.
Mungkin yang tuhan ambil sebab musibah adalah atap rumah kami, tapi untuk siapapun yang mengambil hak orang orang yang terkena musibah maka bisa saja sebagai balasannya tuhan ambil nyawa mereka.

Terimakasih,
Untuk siapapun yg telah memperjuangkan suara kami.
Semoga alloh menjaga dan memuliakan dunia juga akhirat.","  RABU, 2024/03/13 |   PENYALAHGUNAAN BANTUAN |   LAPORAN 42 KALI DILIHAT",https://www.lapor.go.id/laporan/detil/bantuan-uang-tunai-untuk-korban-badai-tornado-program-mulia-namun-sayang-masih-saja-ada-oknum-yg-asal-kerja-asal-cuan--202403141545281710405928922
